"";"VALUE";"umap1";"umap2"
"3058";"21432";5,00862758559995;-5,01860259906709
"3059";"21433";6,11531455930788;-3,96783749177571
"3060";"21434";3,59320162184224;-2,87563898118068
"3061";"21435";4,37813543282716;-4,50191362204032
"3062";"21436";1,53643805898241;8,62380517074062
"3063";"21437";1,33355472968346;0,248822911026982
"3064";"21438";1,3405168424837;-0,521132460667223
"3065";"21439";3,23627538974277;-3,81073295449841
"3066";"21440";0,996208601657836;-2,50917446217581
"3067";"21441";2,41882835672975;-1,30189373794252
"3068";"21442";1,13597092945144;-0,155426353456507
"3069";"21443";1,11715821178652;-1,34660367357465
"3070";"21444";-0,743521595021267;1,54581503043375
"3071";"21445";-0,762452558082104;0,673164675440388
"3072";"21446";4,81623067071322;-3,19858242002489
"3073";"21447";0,621697723614817;-1,15232953464149
"3074";"21448";3,30713974620454;-2,122371418845
"3075";"21449";2,83860004989015;-2,39486741663984
"3076";"21450";-1,62442009992726;1,88715450207294
"3077";"21451";1,45722199175592;-1,20924960561488
"3078";"21452";5,12433104569232;-1,28006921346407
"3079";"21453";3,86133013111339;-2,44448913037819
"3080";"21454";0,918308749952104;0,206739631494725
"3081";"21455";5,39368571626689;-3,2648174113439
"3082";"21456";1,26556139579313;-2,40336358531683
"3083";"21457";0,830885615740355;-0,976781965787276
"3084";"21458";6,09107809009799;-5,01719151192344
"3085";"21459";7,35574813059935;-5,66697684668934
"3086";"21460";4,77353131730758;-3,87787803468643
"3087";"21461";0,508581980993338;7,13319361187404
"3088";"21462";4,83428460467293;-3,03014712351986
"3089";"21463";5,74600496133057;-4,4510733261057
"3090";"21464";-2,51748700330987;1,16683171282777
"3091";"21465";4,38857871002399;-0,888747200859751
"3092";"21466";7,28942574024683;-5,18792149566782
"3093";"21467";4,49717215639812;-2,57825403958477
"3094";"21468";1,41425230053361;8,45631216697035
"3095";"21469";2,50564521628757;-2,64166644372804
"3096";"21470";2,84955475617228;-2,88916032056833
"3097";"21471";2,68457587152534;-2,11522791593794
"3098";"21472";1,73797668596082;-1,97596337397358
"3099";"21473";-3,74881119904308;-3,29488790666707
"3100";"21474";5,96106855708485;-4,96424587301308
"3101";"21475";-2,76717746412601;1,21484204943814
"3102";"21476";3,71813581967272;-3,76837925943436
"3103";"21477";-1,62628953045951;0,0356134997538031
"3104";"21478";2,41775293637139;-2,66352724576327
"3105";"21479";-0,843753099563702;-0,182745928723835
"3106";"21480";6,16754180120632;-4,27606897275251
"3107";"21481";-3,6337239225639;-3,4212294174796
"3108";"21482";4,55875759372882;-2,88859587646963
"3109";"21483";-0,898785770812918;-0,237588121169251
"3110";"21484";0,439435970450346;-1,94044013376899
"3111";"21485";5,13632481838643;-2,43654016387864
"3112";"21486";1,73304000046112;-0,46319188190443
"3113";"21487";1,3925279766522;-2,5572074142653
"3114";"21488";1,18353832816508;-1,40772464910872
"3115";"21489";-0,102184414308642;-0,121182542276189
"3116";"21490";6,45273087776324;-4,40917175999284
"3117";"21491";-2,6092620859955;1,15065382113381
"3118";"21492";0,187800381731896;-1,54732234269104
"3119";"21493";0,837072560224444;-0,432138482398637
"3120";"21494";-0,142905267841804;7,39181394134301
"3121";"21495";3,67795154914831;9,65244671075204
"3122";"21496";3,80962087294947;-3,83082754418646
"3123";"21497";5,23458890475804;-4,12249351452754
"3124";"21498";5,26617645097378;-3,63623933893559
"3125";"21499";3,18697458279927;-3,8184476711564
"3126";"215";4,70571507016596;-3,2480695262673
"3127";"21500";2,86567252263395;-0,894362083423659
"3128";"21501";6,69891955784985;-4,39403611039838
"3129";"21502";5,7033746262422;-3,09046886921754
"3130";"21503";-2,90671463969882;8,27183619422206
"3131";"21504";-1,43284308829346;-0,120110228069433
"3132";"21505";-0,247502084739706;-0,131899997899216
"3133";"21506";-2,45351030043544;1,7022291610621
"3134";"21507";1,93633655252412;-3,14636441158308
"3135";"21508";0,148134145903406;-0,974577767270537
"3136";"21509";1,32813466456381;-1,3486163127665
"3137";"21510";1,25564800380933;-1,99445249452001
"3138";"21511";3,21035091009051;-2,07707668072391
"3139";"21512";-1,31617583529238;1,04665134560445
"3140";"21513";0,0849691888786489;-1,50273998079641
"3141";"21514";4,15902279370535;-2,37074571720828
"3142";"21515";-1,35491638981803;10,2343312213381
"3143";"21516";4,69299078718897;-3,97590242848212
"3144";"21517";5,31037585215641;-3,40369282454986
"3145";"21518";-1,54172058875978;0,0897160025446346
"3146";"21519";4,32569816515416;-3,57970778093345
"3147";"21520";4,99101440016635;-3,10387250439894
"3148";"21521";2,89416531897253;-3,43841525898996
"3149";"21522";5,70258236647842;-4,51099916964545
"3150";"21523";1,61176235914662;-2,69830392670022
"3151";"21524";5,48311311441857;-3,56020020006693
"3152";"21525";1,21847184088471;8,04349956367934
"3153";"21526";0,244821061900158;0,646516151228526
"3154";"21527";4,55137289875057;-4,0539615685545
"3155";"21528";4,1829375206952;-4,77097828347213
"3156";"21529";2,06163646429577;-1,95546624465568
"3157";"21530";5,53163761595394;-4,74257729057557
"3158";"21531";6,79223378045781;-5,2429245186286
"3159";"21532";4,21201078997793;-2,59844210318849
"3160";"21533";4,75918149940663;-3,20243289191983
"3161";"21534";1,23083716609713;-1,86972782233046
"3162";"21535";3,50360358484382;-3,44483716930405
"3163";"21536";-0,0965299887267068;-1,50781480191029
"3164";"21537";0,991443857737632;-0,959846597257061
"3165";"21538";6,10545375839692;-4,21930709097844
"3166";"21539";1,85008876837823;-3,24456161659499
"3167";"21540";1,76404903026328;-2,39238762538399
"3168";"21541";3,97540686327954;-3,28036872211009
"3169";"21542";6,37513062433388;-4,87551861145831
"3170";"21543";-0,535982722127404;-6,22803448550812
"3171";"21544";3,75070990077977;-1,88442875843398
"3172";"21545";4,82354310146393;-4,60437373252807
"3173";"21546";-2,32914913774932;0,985484258185477
"3174";"21547";6,34868704043454;-4,77658601856283
"3175";"21548";-5,36514884347952;0,802199240943056
"3176";"21549";5,93738615724668;-4,36356059905125
"3177";"21550";5,54623812859636;-4,63352403948183
"3178";"21551";0,827130368194633;0,00243248494695969
"3179";"21552";-2,58464927965432;1,35014016847715
"3180";"21553";4,69447412629904;-4,41609361866214
"3181";"21554";0,504385895170302;8,05916737923859
"3182";"21555";0,936283700365735;-0,602495624921099
"3183";"21556";2,98153734122797;-2,50272603279535
"3184";"21557";3,00083205095095;-0,914579642751231
"3185";"21558";6,62861206164872;-4,95987911216427
"3186";"21559";0,824273366891274;-1,49327485277117
"3187";"21560";6,54348675270185;-4,87840248614189
"3188";"21561";1,21957568368239;-0,884219111989685
"3189";"21562";-1,33671264326416;0,494848674987404
"3190";"21563";6,75686293156215;-4,73515022512405
"3191";"21564";-1,18693064299065;0,600280366739185
"3192";"21565";4,7630135799484;-1,27041975256634
"3193";"21566";4,61570192032499;-2,67292670876884
"3194";"21567";2,92610611619727;-3,53971982164039
"3195";"21568";0,81774319995127;-2,13950637165605
"3196";"21569";-1,33567170778606;0,035242870269689
"3197";"21570";6,42206524451372;-4,57748741284849
"3198";"21571";0,805695997132189;-1,03756161807049
"3199";"21572";5,43083116395153;-3,66038351153085
"3200";"21573";1,73431354459089;-1,73487143540002
"3201";"21574";2,71869072341365;-2,18105085981318
"3202";"21575";4,23596637151954;-3,36257372774827
"3203";"21576";6,13580859776427;-3,95620920693276
"3204";"21577";-2,37876306059743;0,936176158107362
"3205";"21578";2,08898166489319;-3,14336758723557
"3206";"21579";1,85629124033939;-1,7548214150598
"3207";"21580";4,49114717486409;-2,51916973772632
"3208";"21581";0,995860539972921;-1,6806346639946
"3209";"21582";-4,67425042610825;-1,0238138529449
"3210";"21583";4,09830245807921;-2,85326063056544
"3211";"21584";5,94680911519592;-4,16782925149721
"3212";"21585";0,603580512134357;-1,45753854464892
"3213";"21586";3,44715489838676;-2,02863682637846
"3214";"21587";1,90069558745338;-1,05104017274017
"3215";"21588";2,90130307827026;-0,347278715665444
"3216";"21589";2,67806484724798;-2,50096954870597
"3217";"21590";-0,910734037600561;0,307787664068891
"3218";"21591";4,68493544029714;-4,27059644215658
"3219";"21592";-1,59243705318309;1,82360026500864
"3220";"21593";-2,4414396102601;1,50609662430372
"3221";"21594";-5,13961901099165;-2,8990521320548
"3222";"21595";1,24817278495234;-1,86856361419798
"3223";"21596";6,95947910896126;-4,93478929151337
"3224";"21597";3,60053319187285;-2,37105525256479
"3225";"21598";0,0487018203533916;-1,13330681570648
"3226";"21599";2,90115995346231;-3,14793207711756
"3227";"216";-0,200775662928189;-1,29855707265412
"3228";"21600";-2,58850365659799;1,53523025346113
"3229";"21601";3,29420887536418;-1,56965525254279
"3230";"21602";-0,682756022713033;-0,230385391464516
"3231";"21603";5,27398842547074;-4,17875998153376
"3232";"21604";1,78870691558463;-2,32203320949111
"3233";"21605";-0,929237556931372;-0,508308573128346
"3234";"21606";-1,25999723232089;6,38489278551497
"3235";"21607";4,56186680588198;-3,80894261557924
"3236";"21608";-3,82695197545089;-4,76272717224974
"3237";"21609";3,35620165285884;-0,502089842356792
"3238";"21610";2,14559454091806;-0,604556597881559
"3239";"21611";1,83834152675861;-1,12549072183371
"3240";"21612";4,03309222811501;-2,96967637018814
"3241";"21613";-1,07008192307764;1,3444830065877
"3242";"21614";1,0256371070565;-0,323480611511667
"3243";"21615";3,93335392026996;-3,67264216265562
"3244";"21616";0,416943061823837;8,08628368045519
"3245";"21617";-0,633884243506116;-6,00132662007197
"3246";"21618";2,98156815269914;-2,32553526075238
"3247";"21619";4,96110703372361;-4,06503789796187
"3248";"21620";4,5558273957583;-2,86795224004351
"3249";"21621";4,73948715967625;-2,09646419888126
"3250";"21622";1,52538145922637;-1,97453215817158
"3251";"21623";4,46143469920105;-3,43855079611597
"3252";"21624";4,87649982751269;-1,7455405640538
"3253";"21625";0,243062865385796;7,69389996005712
"3254";"21626";5,01363172047471;-4,39084630799353
"3255";"21627";0,178459562643144;-0,697488305996659
"3256";"21628";-0,543687657005684;-0,431292632083542
"3257";"21629";-1,30566817947316;-0,789678079311333
"3258";"21630";2,56132755876906;-2,8860542497669
"3259";"21631";2,92694054138299;-1,78359696437224
"3260";"21632";4,20293088261876;-3,69468357794985
"3261";"21633";3,20383913939864;-1,70173734003544
"3262";"21634";3,6985343285507;-2,51056780057663
"3263";"21635";0,568764247430873;-1,08867092296076
"3264";"21636";3,09131096278681;-0,358236487095383
"3265";"21637";3,86149332057871;-1,77464739752564
"3266";"21638";1,80284690138777;0,0167168707331149
"3267";"21639";-0,250668825109215;6,24722183716286
"3268";"21640";6,73805257598275;-3,5961788898888
"3269";"21641";1,08776088494548;0,702963450682994
"3270";"21642";-1,98765942988786;-5,3607048224635
"3271";"21643";5,34748612929565;-4,50844599214978
"3272";"21644";5,73664977049784;-4,199337597948
"3273";"21645";0,726609277432795;0,00226415286711013
"3274";"21646";7,07274672744672;-3,74139867186949
"3275";"21647";4,41151216469627;-2,09867195127961
"3276";"21648";2,96477132068079;-0,166816219302327
"3277";"21649";5,78496724366616;-4,93105684311639
"3278";"21650";4,49996545228425;-4,07124331173626
"3279";"21651";2,89932977878136;-2,84727511642636
"3280";"21652";-1,41822750296731;0,104112529152353
"3281";"21653";2,06597184999858;-1,61916795790508
"3282";"21654";5,87887440663449;-2,09821515229996
"3283";"21655";1,92500746353808;-0,0580543302875418
"3284";"21656";6,76192422833626;-4,90478551422593
"3285";"21657";3,1821614606158;-2,61493511363226
"3286";"21658";-0,790286620097396;0,0366629194948938
"3287";"21659";1,28321278154291;-0,767202829624581
"3288";"21660";1,56086525791548;-2,27647679738778
"3289";"21661";3,44385328552289;-2,76786731410839
"3290";"21662";7,16392397095338;-4,89951541061175
"3291";"21663";0,761094875270866;-0,339548448567027
"3292";"21664";6,6491309358692;-4,65369019076778
"3293";"21665";1,56416406924975;-0,699093827142139
"3294";"21666";4,16247250336378;-3,58789365240913
"3295";"21667";5,52750034001993;-1,66558225345938
"3296";"21668";5,13324855114256;-3,00693361116304
"3297";"21669";6,35825001662182;-4,42637172092738
"3298";"21670";1,58154214577146;-0,81100246890021
"3299";"21671";-0,7871563270776;-0,721527669718453
"3300";"21672";0,983943030800039;7,39171026427146
"3301";"21673";5,33060119388198;-4,7690140668871
"3302";"21674";2,10956116117561;-1,24578875923248
"3303";"21675";4,36840778456261;-4,83348481427271
"3304";"21676";0,794109449082184;0,188143012024556
"3305";"21677";-1,52871322278064;-5,0117292849213
"3306";"21678";3,98759425720636;-4,10821403997717
"3307";"21679";3,37584194401956;-1,60823369846455
"3308";"21680";3,61561269720195;-3,70687690899559
"3309";"21681";4,35160378525937;-5,28973727786622
"3310";"21682";-1,7168766137742;1,39998019390165
"3311";"21683";2,67167874850659;-0,788064433983557
"3312";"21684";0,530956229124769;7,65437047821936
"3313";"21685";3,5447003954422;-2,79594377957822
"3314";"21686";6,79010037541842;-3,02620626073315
"3315";"21687";2,10636178288094;-1,28039492761757
"3316";"21688";2,88322177040156;0,230386417275062
"3317";"21689";1,15386224500738;-0,301841850905224
"3318";"21690";2,56676684245648;8,3567397468263
"3319";"21691";7,13674284641013;-3,87635603288045
"3320";"21692";3,85615277298713;-4,25710262456536
"3321";"21693";0,602814712345065;-1,89029641680861
"3322";"21694";-2,24988302557795;9,40594928247765
"3323";"21695";0,394707193073542;8,94435628086447
"3324";"21696";0,697696824356577;-0,357898659564625
"3325";"21697";3,08590079827867;-1,43059137967444
"3326";"21698";6,25276129052633;-2,65192683716831
"3327";"21699";0,779739180217138;8,09133691744716
"3328";"217";-3,82737858943067;-2,11533010603781
"3329";"21700";0,0521287672727137;-0,781400919348713
"3330";"21701";-0,354659670760175;-2,79701503059811
"3331";"21702";3,69792066960669;-1,33279207326437
"3332";"21703";-2,11386351167802;1,28814991062119
"3333";"21704";7,67996912834945;-5,50519792211443
"3334";"21705";5,28198532578876;-3,25418201407486
"3335";"21706";3,6861704220975;-3,05468281017769
"3336";"21707";4,7893773375863;-1,29972310341761
"3337";"21708";6,93399625123373;-4,32970434801589
"3338";"21709";6,318513132425;-4,59734723539876
"3339";"21710";1,52186624551203;-1,4520731055578
"3340";"21711";0,759670180533808;-0,613256705063276
"3341";"21712";0,462715685323243;0,22241050225131
"3342";"21713";2,23257060484275;-1,08795502068256
"3343";"21714";0,627022968696398;8,27912036737289
"3344";"21715";4,20109618887733;-3,54313895516838
"3345";"21716";-0,0623427399620077;-1,04737804003458
"3346";"21717";4,82294518013923;-4,50015661503041
"3347";"21718";3,73667971459151;-2,6533159347991
"3348";"21719";-1,84531543634178;2,46696203944307
"3349";"21720";4,7373837236736;-3,53325732807491
"3350";"21721";5,485722955866;-3,63047522274073
"3351";"21722";2,22037297223581;-3,20450679554989
"3352";"21723";-0,899046628111141;0,0817516112497336
"3353";"21724";5,6363439210536;-4,00674799783381
"3354";"21725";1,11405026772916;-1,52479264879577
"3355";"21726";2,17772388438487;-1,97905958793388
"3356";"21727";-1,51041449175195;0,0443320105400158
"3357";"21728";5,12326712968889;-4,52793624705272
"3358";"21729";5,40878659976744;-4,1170135445533
"3359";"21730";0,897542194808814;7,05003491490382
"3360";"21731";5,55362582205822;-3,69501574740907
"3361";"21732";2,35385972175817;-2,61351222157353
"3362";"21733";4,31243670048658;-2,61539876932154
"3363";"21734";6,13221116796924;-4,79492713995943
"3364";"21735";0,718961455692365;-1,45005195718508
"3365";"21736";-0,461502906182164;-0,611196459074166
"3366";"21737";5,39351497339705;-2,2786542789829
"3367";"21738";5,62654021865137;-4,71610358536595
"3368";"21739";3,6192429607238;-3,4034307027745
"3369";"21740";-2,62226672355757;0,778413409894728
"3370";"21741";5,62747933441967;-4,02101933437197
"3371";"21742";0,0890017562161706;-1,02788861107645
"3372";"21743";6,17604213338303;-4,79564597532408
"3373";"21744";1,72974737452295;-2,80161712104682
"3374";"21745";0,839631499745086;-1,3520028076337
"3375";"21746";3,40973137522404;-0,374931692004826
"3376";"21747";0,775260835032915;0,129076650600791
"3377";"21748";5,49197199955012;-1,89822202967328
"3378";"21749";2,72119158110059;-3,06089413171849
"3379";"21750";-0,945434528731513;0,196072480848766
"3380";"21751";2,22355697318011;-1,12602491944979
"3381";"21752";6,38663992331821;-3,59152782664673
"3382";"21753";4,2979959030347;-4,52722240497365
"3383";"21754";1,46711097337001;-1,68057099851235
"3384";"21755";1,96142939638561;-3,2529403186562
"3385";"21756";5,7515339864106;-4,12380729595362
"3386";"21757";0,526929436996304;-1,47023436652236
"3387";"21758";4,09404153800516;-2,00567720835003
"3388";"21759";5,35557060319124;-4,35390627559236
"3389";"21760";2,22629833147865;-0,487755427476604
"3390";"21761";4,94987146616374;-3,42084328312338
"3391";"21762";7,5997109788231;-5,44920466842673
"3392";"21763";5,63730834785604;-1,56470205247358
"3393";"21764";6,95508381361846;-5,04014937449646
"3394";"21765";4,21685615992471;-4,02705470301675
"3395";"21766";2,64021953351471;-2,66774592220376
"3396";"21767";-0,0697849270374023;-0,472083134590613
"3397";"21768";3,29544459164532;-4,24209531924768
"3398";"21769";3,05238353360346;-2,56027032234592
"3399";"21770";6,18071355869957;-2,45870888718874
"3400";"21771";3,74811083062236;-3,17447041079087
"3401";"21772";2,95787999351563;8,91517788139642
"3402";"21773";5,87315551837949;-3,60920880909334
"3403";"21774";0,31982578702566;-1,9999557500719
"3404";"21775";-0,329016977006854;6,45859158335938
"3405";"21776";0,695025089742963;7,11060893237584
"3406";"21777";5,33061885030705;-4,65029598426126
"3407";"21778";0,862434215786219;-1,01760812597835
"3408";"21779";1,58692786002892;-2,09692220422887
"3409";"21780";0,930270102764253;1,28846574958585
"3410";"21781";1,4034849419335;-0,766255793962821
"3411";"21782";0,841063439995458;-0,112515079165141
"3412";"21783";5,82688001740335;-4,56111463523624
"3413";"21784";6,69426457822585;-3,58762758728273
"3414";"21785";-4,5103772140652;-3,66079790919425
"3415";"21786";5,97257519386347;-4,07370437522433
"3416";"21787";1,97607968114109;-2,85745918181446
"3417";"21788";6,66397123858055;-3,08914517416173
"3418";"21789";-1,53896989940702;-0,255261648091323
"3419";"21790";7,01923419894043;-3,8233772308651
"3420";"21791";-2,15983762837333;1,46077722915485
"3421";"21792";4,51706819145964;-3,30275680121787
"3422";"21793";0,257980062640253;-1,42400893085553
"3423";"21794";6,5773134918937;-5,00813905478742
"3424";"21795";1,62546146765868;-1,06950883501799
"3425";"21796";0,290581771180404;-1,05052238127666
"3426";"21797";5,30178302907209;-3,31110527521075
"3427";"21798";6,44425057648701;-2,92157432494371
"3428";"21799";3,18304920645802;-0,442909053501459
"3429";"218";1,49550746626064;-2,25801410594247
"3430";"21800";-0,270582493504951;0,151210295864872
"3431";"21801";2,16344640558166;-2,51748397434436
"3432";"21802";4,46211411180367;-3,50684541387694
"3433";"21803";-0,704339491669366;-0,979079516451027
"3434";"21804";5,50919443010727;-4,78231558400262
"3435";"21805";-0,747292874246834;1,38905902485812
"3436";"21806";6,07886023974591;-4,1222784945422
"3437";"21807";3,6705604496449;-0,0862564273920476
"3438";"21808";5,00547270489926;-4,22990500062356
"3439";"21809";6,4749413784534;-5,36688811097181
"3440";"21810";2,94176714711821;-2,56157317706914
"3441";"21811";4,28606497648191;-3,28744148968039
"3442";"21812";-0,134515327852018;7,11098147727899
"3443";"21813";6,62613047099188;-2,77852753755729
"3444";"21814";-1,16549945115274;-0,429348525343254
"3445";"21815";3,32532690994241;-0,94678477158063
"3446";"21816";4,13820902122955;-3,39741659458985
"3447";"21817";0,993079356034296;8,16450821001217
"3448";"21818";2,84444724234509;-1,99042178582686
"3449";"21819";4,10521820656183;-3,95046119711278
"3450";"21820";1,71838146439247;-3,01981162019087
"3451";"21821";5,50999163987091;-3,36959560559907
"3452";"21822";4,70765617891877;-4,22441807992364
"3453";"21823";7,52724505359357;-5,66821257022036
"3454";"21824";1,51663875616103;0,309901892954355
"3455";"21825";-2,66201810524988;1,56843419695563
"3456";"21826";4,62673217150322;-2,3629583130969
"3457";"21827";4,30806036476675;-4,18261138870065
"3458";"21828";4,22989639829458;-4,72603725039681
"3459";"21829";1,30933683188823;-1,39983327955974
"3460";"21830";-1,13704626813844;0,039937134506276
"3461";"21831";3,44589778158206;-0,177542359362934
"3462";"21832";0,207014424704115;-1,60625521445388
"3463";"21833";5,11358607939539;-4,59179935815249
"3464";"21834";2,99236299523346;8,88301631291319
"3465";"21835";5,54329749526502;-2,89665777471622
"3466";"21836";3,16674829326707;-3,9753893427598
"3467";"21837";6,67452453892732;-4,77249620679855
"3468";"21838";1,23257064481514;-2,53508204944664
"3469";"21839";-1,53998795241195;1,14758884438457
"3470";"21840";5,11063784266269;-4,09178310281
"3471";"21841";-1,11493978472072;-0,538781422094656
"3472";"21842";5,70692213599976;-4,33710600531494
"3473";"21843";1,35945415582231;-2,65019961283115
"3474";"21844";0,939176598748703;-2,41553925477934
"3475";"21845";0,140986301877308;-1,55309664218353
"3476";"21846";3,94834433033985;-3,73208251664176
"3477";"21847";3,76156932657197;-0,671611910906071
"3478";"21848";1,31816567648337;-2,34657047788525
"3479";"21849";5,79882468469457;-3,00685869008318
"3480";"21850";3,71206663568546;-1,58867580540876
"3481";"21851";4,8104664444474;-4,70322065772629
"3482";"21852";3,01614231210441;-1,11183106045725
"3483";"21853";3,44364619997835;-2,8917552437827
"3484";"21854";1,0871173797963;-0,476204101269596
"3485";"21855";3,89493195125001;-1,59828968975299
"3486";"21856";6,29874717420228;-4,9875729600275
"3487";"21857";0,376258126882541;-1,36683470055037
"3488";"21858";5,14687985178601;-3,25129393327915
"3489";"21859";2,24630349680924;-0,103732634067286
"3490";"21860";3,22543166987184;-0,510593729997884
"3491";"21861";0,672867921628322;8,06053222613932
"3492";"21862";0,827587714351165;0,333814878711882
"3493";"21863";2,35069816266166;-0,0701140520269541
"3494";"21864";5,37934137204422;-1,70266595023022
"3495";"21865";-0,994812944255248;0,885038271465557
"3496";"21866";2,97464056699135;-2,68186463258726
"3497";"21867";3,13599791030324;-3,37477579100678
"3498";"21868";-0,996517189714666;0,0904533530312543
"3499";"21869";0,386442426418725;-1,30976807372263
"3500";"21870";2,14091890166163;-1,74771850163273
"3501";"21871";1,81227051241852;-0,621099719320162
"3502";"21872";-1,60545528725656;0,518702436907159
"3503";"21873";-0,791968808403438;-0,636080913661951
"3504";"21874";6,93551706056667;-4,68937062741648
"3505";"21875";3,01549269714145;-0,145253468583806
"3506";"21876";2,51496700073929;-2,41492648672695
"3507";"21877";0,575673690795338;-1,77073509670654
"3508";"21878";4,06858150401404;-2,68408000612709
"3509";"21879";-3,57356822180983;-4,73327349791537
"3510";"21880";6,93291578061728;-5,06375739222866
"3511";"21881";-0,893302494298655;-0,686445048922846
"3512";"21882";5,99209692919087;-4,22515934703748
"3513";"21883";4,52634732778485;-1,84989388079239
"3514";"21884";6,01522401428793;-4,33963169227252
"3515";"21885";4,42330149922657;-2,05773216822486
"3516";"21886";5,9948783835899;-3,94892161678625
"3517";"21887";-5,81790941022525;0,230585463960021
"3518";"21888";-5,08834972315609;0,67320839552272
"3519";"21889";0,494857565970489;-0,693556047267831
"3520";"21890";-0,530566146949333;-0,299302018021008
"3521";"21891";-2,0922209793934;1,00763427301073
"3522";"21892";-2,22785616473834;1,33991053377258
"3523";"21893";3,1217628987424;-2,99461360150549
"3524";"21894";-0,343217233340699;1,3565285799323
"3525";"21895";5,92378951083702;-3,90982298677649
"3526";"21896";4,27093894711214;-3,92859465754561
"3527";"21897";-1,75306643414443;1,04692782477108
"3528";"21898";-2,64293911640293;8,02933939669824
"3529";"21899";1,989692224461;-0,404193930984041
"3530";"219";-4,66547298449715;-2,29045351916641
"3531";"21900";1,72775701431596;-1,04074380265791
"3532";"21901";4,04575689023943;-2,59788000019426
"3533";"21902";3,50937118059691;-1,92252671607274
"3534";"21903";3,53799603496588;-2,92436538858019
"3535";"21904";5,65918073039913;-1,93599299250899
"3536";"21905";-0,143904298636883;-0,0295159610668179
"3537";"21906";4,02701877307366;-4,33660511336624
"3538";"21907";0,509091233751257;-1,74647742945879
"3539";"21908";1,44574326357519;8,68243512872992
"3540";"21909";3,2011051225472;-1,87696772177791
"3541";"21910";4,5221107575387;-4,57841094799598
"3542";"21911";2,1996478114896;-1,24606292098096
"3543";"21912";3,31281653457546;-0,468948400782111
"3544";"21913";5,33900517332314;-3,74497221567729
"3545";"21914";-1,31184596549789;0,472962468396112
"3546";"21915";4,13736223383518;-1,4942090722157
"3547";"21916";3,60034143630942;-1,72229030118412
"3548";"21917";1,21721775812701;-2,45661008581762
"3549";"21918";0,633695038706043;0,383316179295638
"3550";"21919";-1,4304543559844;-1,21154316953445
"3551";"21920";6,07046439017649;-5,06248908061848
"3552";"21921";-5,83114853561917;0,400246703148577
"3553";"21922";-0,750094537472628;10,1636924521244
"3554";"21923";2,97068862131527;-2,11046892372816
"3555";"21924";6,37141684738461;-4,51292813904342
"3556";"21925";1,7886688144119;-2,34432018017132
"3557";"21926";1,06189872071249;-1,55353127919093
"3558";"21927";2,62156585844554;-0,906770468166272
"3559";"21928";6,64416932155729;-4,38205426915039
"3560";"21929";3,63286359991001;-4,46634619462514
"3561";"21930";2,84535010151195;-2,16436854109826
"3562";"21931";0,874197063776122;7,88550188941541
"3563";"21932";5,10985876329102;-1,42486422965217
"3564";"21933";-1,70220027842874;0,541938721666317
"3565";"21934";3,02264092628245;-0,552944941409485
"3566";"21935";0,90277619521287;-1,12308932747542
"3567";"21936";1,97442013210954;-1,11241047729073
"3568";"21937";6,08285854812472;-5,03166486780064
"3569";"21938";4,56133377524106;-2,1112532478974
"3570";"21939";1,790339734583;-1,42053512424354
"3571";"21940";6,81575349929191;-4,61542083064259
"3572";"21941";3,44476394163651;-3,51476235882944
"3573";"21942";3,71466244384817;-2,32556839727232
"3574";"21943";2,12942616076297;-0,528781804160098
"3575";"21944";6,36333704053125;-4,65501377464547
"3576";"21945";1,32528447928766;8,62152359947465
"3577";"21946";5,29908532634683;-2,67628160212724
"3578";"21947";1,73530417008628;-2,57014740102833
"3579";"21948";6,30101575031653;-2,6220789984141
"3580";"21949";3,8916082082803;-3,38422619750314
"3581";"21950";2,5913283868714;-0,749226010340281
"3582";"21951";-1,58190130424535;0,91602946770615
"3583";"21952";4,5919162166898;-2,37269157908689
"3584";"21953";6,08894746184786;-2,56732879467235
"3585";"21954";0,237086902602325;6,95261230203969
"3586";"21955";1,24504725060222;8,14739729823612
"3587";"21956";3,06740915267063;-2,34213617890966
"3588";"21957";3,57771446416364;-4,05123455324219
"3589";"21958";2,43846815721266;7,80139479051299
"3590";"21959";5,12237300375178;-3,58085057922072
"3591";"21960";4,56517418796242;-3,45447214123441
"3592";"21961";6,26831768435901;-3,87876485155821
"3593";"21962";5,0103942523865;-3,53617580292012
"3594";"21963";2,50698424235142;-4,04784111549242
"3595";"21964";1,12320769903755;-2,23775549198627
"3596";"21965";6,9236545214614;-5,22315769328033
"3597";"21966";1,81719179972486;-1,30163037713515
"3598";"21967";3,00016991598094;-1,23732751099261
"3599";"21968";-1,86480520158503;0,380179705165669
"3600";"21969";4,92368283666726;-4,46306365163663
"3601";"21970";3,34903344693367;-2,11608541459098
"3602";"21971";0,732466402243822;-1,85831042227941
"3603";"21972";4,90477929145932;-3,03283393200586
"3604";"21973";-3,50675894390874;1,76012748692556
"3605";"21974";3,09078064341576;-3,7903029324617
"3606";"21975";6,14435155941212;-2,31314130535111
"3607";"21976";1,30104213253629;-2,55564240222375
"3608";"21977";4,64806126227671;-4,15570769336447
"3609";"21978";6,60303291153957;-4,87471397511503
"3610";"21979";3,75780518154229;-2,32273653870128
"3611";"21980";3,38534559185385;-2,79005330302883
"3612";"21981";0,229963004676119;-2,04502235172887
"3613";"21982";-1,31757684607517;0,0111613729550877
"3614";"21983";4,76655843573402;-2,88243231427222
"3615";"21984";-0,887091586627492;1,79789682686961
"3616";"21985";3,56266395600652;-1,32968236531515
